participant_id,latent_engagement
P0516,-0.109577707234
P0517,1.287987742668
P0518,-1.582023226007
P0519,-0.692657743124
P0520,-0.193978168054
P0521,0.425166668262
P0522,-1.583362556780
P0523,0.920965422405
P0524,1.482271191223
P0525,-0.345384972526
P0526,0.602640989369
P0527,1.027637469708
P0528,1.342535007453
P0529,0.839043439702
P0530,0.915876714640
P0531,-1.242239268897
P0532,-0.117752093271
P0533,0.909259396149
P0534,-0.899350411586
P0535,-0.945903071560
P0536,-0.349699821877
P0537,-0.170968427706
P0538,-0.841470567078
P0539,-0.292019706791
P0540,1.592375789135
P0541,-0.403331450991
P0542,-0.581643989709
P0543,-1.266267201398
P0544,-0.068575650733
P0545,-0.076350755112
P0546,0.027526283822
P0547,-0.697839894119
P0548,-0.305309379747
P0549,1.734381264650
P0550,-0.987886981545
P0551,-0.015910797880
P0552,-0.228995593933
P0553,-1.934319833340
P0554,0.340922544675
P0555,0.852719007185
P0556,0.781488923007
P0557,0.740550190794
P0558,1.251075512670
P0559,-0.041371174054
P0560,0.201672124795
P0561,0.795054752298
P0562,1.625296329602
P0563,1.751401806936
P0564,1.588728423151
P0565,-0.051849481843
P0566,0.738053552559
P0567,0.121857313873
P0568,1.904970816108
P0569,-0.116203059136
P0570,-1.468151243363
P0571,1.217033710306
P0572,0.062860996488
P0573,0.894666197867
P0574,0.498847478708
P0575,-0.479583087100
P0576,0.858119960211
P0577,-2.932822376381
P0578,-0.716107918551
P0579,1.841624219862
P0580,-0.130839879284
P0581,-0.839953606643
P0582,1.503599767976
P0583,0.979775622502
P0584,1.237851350366
P0585,1.123110053134
P0586,0.481983463886
P0587,-0.937725912626
P0588,0.005090964484
P0589,-0.469888330939
P0590,0.356918550137
P0591,-0.980461420598
P0592,-1.616980035567
P0593,1.353226701949
P0594,-0.441457841188
P0595,0.186361465268
P0596,-0.668607033306
P0597,-0.809481812689
P0598,-0.616327989193
P0599,0.631246568571
P0600,1.150912754080
P0601,0.966160212625
P0602,1.231684240612
P0603,1.134469183307
P0604,-0.249177864947
P0605,0.394031263440
P0606,-0.381866096725
P0607,0.444172662152
P0608,-0.118556497699
P0609,0.096147609487
P0610,0.590541307875
P0611,-0.916253541815
P0612,0.065526126002
P0613,-0.604872959966
P0614,0.278979708852
P0615,-0.261777146528
P0616,-0.774785578071
P0617,0.529546618030
P0618,0.630407401870
P0619,-1.754019888301
P0620,1.128692873607
P0621,0.440814124002
P0622,-2.739815192077
P0623,-0.059434115123
P0624,1.164175789599
P0625,1.481492834415
P0626,-0.783846858923
P0627,1.507223545203
P0628,-2.428877030063
P0629,-0.602299559311
P0630,-1.901348313082
P0631,-1.748052463295
P0632,1.336838439636
P0633,0.487667802767
P0634,-1.849463043290
P0635,-0.149699518063
P0636,1.410303093174
P0637,0.795016603213
P0638,0.137064564837
P0639,-1.623818407630
P0640,0.169818795491
P0641,0.642109698555
P0642,1.573304448586
P0643,-2.256334627287
P0644,0.683099344051
P0645,-0.168402859242
P0646,-1.589008881854
P0647,0.461301987704
P0648,-0.320128874221
P0649,-0.755236481647
P0650,-0.832467240623
P0651,-1.772190895491
P0652,0.471949188779
P0653,-1.453033190953
P0654,-0.368586038961
P0655,-0.427389487774
P0656,1.134614580005
P0657,-0.595047899306
P0658,-1.267740666952
P0659,0.547606818011
P0660,0.437461872622
P0661,-0.501924126808
P0662,-0.917874089969
P0663,-0.580092283476
P0664,1.720402932701
P0665,0.179691535979
P0666,-0.583335699305
P0667,0.616304043389
P0668,1.074172397180
P0669,-0.269759496128
P0670,1.255356211420
P0671,-0.411304684323
P0672,0.047018892563
P0673,2.199836940671
P0674,0.570678692800
P0675,1.053443062137
P0676,-0.131654802428
P0677,-0.310934876193
P0678,-1.650356558077
P0679,-0.030966375775
P0680,-0.044113596919
P0681,0.545180730883
P0682,0.628940356108
P0683,0.379471380359
P0684,0.380035871337
P0685,-0.727360628416
P0686,-1.698626147375
P0687,0.275116974413
P0688,0.393150981357
P0689,-0.096125519391
P0690,-1.397675513073
P0691,-0.460288871858
P0692,0.830693892437
P0693,-0.586614882082
P0694,-0.560503978513
P0695,-0.792588071870
P0696,0.647210584937
P0697,-1.210137592675
P0698,-2.084845616483
P0699,1.084604442875
P0700,0.527047629310
P0701,-0.463545950634
P0702,1.493251599281
P0703,1.506773198717
P0704,-0.141367039000
P0705,0.895317690989
P0706,0.880581876376
P0707,0.326125408225
P0708,0.437649508076
P0709,2.101295186083
P0710,0.165819052291
P0711,0.549335070174
P0712,0.589934084343
P0713,0.440015118814
P0714,-0.811345830603
P0715,-0.590480353826
P0716,-0.243205360473
P0717,-0.647362573334
P0718,0.286344469278
P0719,-0.035862345981
P0720,-0.110029535447
P0721,-1.191132106032
P0722,-0.073222636259
P0723,1.177217408023
P0724,-1.773692802433
P0725,-1.931924623716
P0726,0.468496773603
P0727,-0.616191126990
P0728,1.699524415222
P0729,1.171222486984
P0730,-2.090379699934
P0731,-0.987608774689
P0732,0.785920676190
P0733,0.275317336107
P0734,0.289264791308
P0735,-1.639763404158
P0736,1.302524624950
P0737,-0.961118595980
P0738,-0.003991379351
P0739,-0.002188493035
P0740,-0.468928868745
P0741,-1.061901575059
P0742,-1.964449357694
P0743,-1.114554012594
P0744,-0.290949985662
P0745,-0.148691057537
P0746,-0.103043235422
P0747,0.494363724917
P0748,-1.133093670963
P0749,-0.048277156707
P0750,-1.624361415680
P0751,0.111294150992
P0752,0.613404619180
P0753,0.215015653776
P0754,0.769717786927
P0755,-1.964022059496
P0756,1.196538893462
P0757,-1.018698788885
P0758,1.155571851609
P0759,0.510612169778
P0760,-1.368162292122
P0761,1.500963879948
P0762,0.771277742247
P0763,0.446599578521
P0764,-0.252922015273
P0765,0.792802429537
P0766,0.751157694215
P0767,0.775519137751
P0768,1.568660220330
P0769,-0.594760832403
P0770,-1.378134126068
P0771,-0.174707285588
P0772,0.179332538534
P0773,2.085984919605
P0774,0.245085647676
P0775,-0.666185856509
P0776,0.140426508931
P0777,-0.634215636272
P0778,-0.798019518607
P0779,0.763187789442
P0780,-0.692554497019
P0781,-0.152832137862
P0782,0.475963516177
P0783,0.243306592123
P0784,0.065287343032
P0785,0.445950443343
P0786,-0.891126679174
P0787,-2.021578932632
P0788,0.205410883116
P0789,-0.016204054839
P0790,-0.840087949041
P0791,-1.212871604231
P0792,-0.448784153357
P0793,-0.137773746029
P0794,0.502122066589
P0795,-0.821105543659
P0796,0.661705132907
P0797,-0.476714000863
P0798,1.808963612303
P0799,-0.669680003210
P0800,0.842013381706
P0801,-0.672421531716
P0802,-0.526868446497
P0803,0.167619830717
P0804,-2.187558489084
P0805,0.351635053412
P0806,0.373135385400
P0807,0.154415492320
P0808,0.804303076334
P0809,-0.363577051730
P0810,0.499123076001
P0811,-1.110797771180
P0812,-0.426466755533
P0813,0.498143732169
P0814,0.548405697647
P0815,0.725602731107
P0816,-0.366118657890
P0817,-1.512593541464
P0818,0.393027701753
P0819,-0.706509348021
P0820,-0.319873317930
P0821,-0.725513851564
P0822,2.082021128004
P0823,0.374292557670
P0824,0.158477011969
P0825,-1.089827779385
P0826,1.494030545234
P0827,-0.437941538354
P0828,0.917824680504
P0829,0.025953280397
P0830,1.111947515906
P0831,0.511217358980
P0832,-0.056775399345
P0833,-0.301322199455
P0834,0.382815514980
P0835,-1.264393690389
P0836,0.970897760607
P0837,-0.257758200006
P0838,-0.436248653068
P0839,0.150956920509
P0840,-0.562047377182
P0841,0.571366694336
P0842,1.416217198993
P0843,-0.482724612807
P0844,-2.841377399070
P0845,-1.374172659184
P0846,-0.644331286987
P0847,0.961925998114
P0848,1.508218369029
P0849,-0.149907087245
P0850,2.033149076803
P0851,-1.146277487565
P0852,0.195517408894
P0853,0.224724561810
P0854,-1.406769782150
P0855,0.900557670158
P0856,-0.911535531650
P0857,-1.266930318899
P0858,-0.875819603122
P0859,0.247956438822
P0860,1.276003647486
P0861,-0.991251719441
P0862,0.218820907158
P0863,0.814395040459
P0864,1.621972680605
P0865,-1.252493948096
P0866,-1.612776694836
P0867,-0.667397347755
P0868,-0.063537173667
P0869,1.424198512006
P0870,-0.609834092030
P0871,1.664220301573
P0872,0.370551751447
P0873,-0.187394489231
P0874,-0.476132254356
P0875,-0.815185186643
P0876,0.789344892692
P0877,-0.855908975859
P0878,0.046126860559
P0879,-1.296484255828
P0880,-1.459260835856
P0881,0.964994758732
P0882,-0.254025771961
P0883,2.120573816085
P0884,1.751312366025
P0885,0.500729529977
P0886,0.853288285902
P0887,-0.218944399342
P0888,0.277655941051
P0889,0.437770644048
P0890,1.240676387072
P0891,0.866115882344
P0892,-0.142958681005
P0893,-1.852901109999
P0894,-0.512998425158
P0895,0.147399619316
P0896,-0.160765993720
P0897,1.155539527638
P0898,-0.645998860885
P0899,2.260822774047
P0900,1.220958329292
P0901,-1.369443048202
P0902,0.306026102204
P0903,0.452167760440
P0904,-1.467357794582
P0905,0.660470098913
P0906,-0.071329775991
P0907,-1.159383005206
P0908,-1.769293648286
P0909,1.096841326582
P0910,0.477867517037
P0911,-0.638303605434
P0912,0.420024775903
P0913,0.434182996526
P0914,-1.913147970965
P0915,-0.197356081761
P0916,0.889902328109
P0917,0.087778441778
P0918,0.578475010132
P0919,-0.551981102765
P0920,0.106745290944
P0921,-0.754889534743
P0922,-0.871960355877
P0923,0.234175178686
P0924,1.067390398542
P0925,-1.660489798586
P0926,-0.956807329468
P0927,1.176825617913
P0928,-1.368410017054
P0929,-0.850799141468
P0930,-0.198819393670
P0931,0.517007939235
P0932,-0.880330642941
P0933,0.682206702247
P0934,0.560248847733
P0935,0.261417271123
P0936,1.880060789624
P0937,-1.889182302811
P0938,-0.878475347908
P0939,0.510191939897
P0940,1.175421953148
P0941,-0.389261107961
P0942,-1.090329890020
P0943,1.317491115486
P0944,1.057440367766
P0945,0.946320472908
P0946,0.145326880417
P0947,0.347864646697
P0948,0.485791972989
P0949,-0.277878088626
P0950,0.569118531005
P0951,2.203899902554
P0952,-0.446382008329
P0953,-1.476346332802
P0954,-0.734505766730
P0955,-1.578229562799
P0956,-1.419412986878
P0957,-0.363652477570
P0958,0.464614467362
P0959,-0.180843818161
P0960,-0.390483738850
P0961,-1.429620266245
P0962,0.466913849179
P0963,-0.600654207570
P0964,0.665857752832
P0965,-0.686158278518
P0966,1.419739245325
P0967,0.658732724413
P0968,-0.701264993115
P0969,0.851799095945
P0970,-0.989383640557
P0971,-0.605937225320
P0972,-0.853486776730
P0973,-0.693170008320
P0974,0.863399018716
P0975,-0.176294265944
P0976,-0.531034995716
P0977,-0.152388070353
P0978,-0.928661692355
P0979,0.466654221078
P0980,-0.461791039251
P0981,-0.922741659097
P0982,-1.574372890684
P0983,1.324258462246
P0984,0.006394034975
P0985,1.165069824271
P0986,-0.015669161344
P0987,-0.044132909736
P0988,0.440622749242
P0989,0.455719794777
P0990,-0.837648970613
P0991,-1.531190319227
P0992,0.510439851142
P0993,0.291498517056
P0994,0.785056525385
P0995,-0.119074845314
P0996,1.825168530545
P0997,0.355633337390
P0998,-0.774717953587
P0999,-0.005019755656
P1000,-0.373986350644
P1001,1.022242970437
P1002,-0.465097591081
P1003,-0.154692740700
P1004,-0.664587088528
P1005,-1.165925362513
P1006,-0.439555157102
P1007,1.211499054232
P1008,-0.285841486642
P1009,-0.520327018017
P1010,1.131656613052
P1011,0.476169824651
P1012,-0.251439478982
P1013,0.150729733013
P1014,-0.182088166083
P1015,-0.343948010704
P1016,0.804377079732
P1017,-1.284003032172
P1018,-0.561823774751
P1019,-1.410031169867
P1020,0.592326711734
P1021,-0.254937718994
P1022,-0.411806799957
P1023,1.107785404350
P1024,-0.549172912338
P1025,1.935401967151
P1026,0.126525116516
P1027,0.601647854662
P1028,1.509621358949
P1029,-1.387978728051
P1030,-1.477963599456
P1031,0.833581313831
P1032,-0.794574906358
P1033,-2.161972363429
P1034,-0.996110209250
P1035,1.114316369029
P1036,1.590407882987
P1037,-0.717025185105
P1038,0.141043375312
P1039,-0.183268362664
P1040,-0.534843392441
P1041,0.532938688208
P1042,1.310893733502
P1043,1.134825551116
P1044,0.927124954713
P1045,0.563615721338
P1046,-0.305428083316
P1047,1.286993732696
P1048,0.345850999815
P1049,-0.172090079029
P1050,-0.682816056226
P1051,1.202086813708
P1052,-0.981219869344
P1053,1.237205285006
P1054,-0.375946419801
P1055,-1.981725111728
P1056,-0.436951113770
P1057,-0.810966290715
P1058,1.245989241332
P1059,0.888689367062
P1060,0.847984410208
P1061,0.025162262528
P1062,0.832697099312
P1063,-0.648972949911
P1064,0.641379147598
P1065,-0.793588771016
P1066,-0.200872312171
P1067,1.897490263004
P1068,0.711634330631
P1069,0.946232156277
P1070,-0.529414548097
P1071,-0.227114765441
P1072,0.681816247543
P1073,1.925746061077
P1074,-1.134693496058
P1075,-0.719674334928
P1076,0.183546013435
P1077,0.931427928901
P1078,-0.556512139545
P1079,1.901507345459
P1080,-0.938608308106
P1081,1.002948223683
P1082,0.548138374093
P1083,-1.482104624438
P1084,-0.805855132893
P1085,1.241370197900
P1086,0.817728360020
P1087,-0.831373954040
P1088,-0.527993792728
P1089,-1.032855961776
P1090,1.369430749698
P1091,-0.652457990620
P1092,-0.374669145613
P1093,-0.696510523142
P1094,-1.928530031593
P1095,0.673502647244
P1096,0.660424348173
P1097,0.274505097968
P1098,-0.520025362436
P1099,1.172730079993
P1100,-0.229702712137
P1101,0.300282900438
P1102,-0.024946927642
P1103,-2.096714602806
P1104,-0.438181700121
P1105,-0.367196366854
P1106,-0.165898603404
P1107,0.521140598383
P1108,-0.078486650590
P1109,0.437229015025
P1110,0.186234731976
P1111,-0.377830086900
P1112,-0.072292245680
P1113,2.230673988693
P1114,0.424115655560
P1115,0.035863856409
P1116,-0.391942903508
P1117,-0.138893511065
P1118,-0.315438122930
P1119,-0.700905574603
P1120,1.876478588042
P1121,-2.393777181523
P1122,0.751548525833
P1123,-0.369640709638
P1124,0.957050327708
P1125,0.477659106996
P1126,-1.427203643321
P1127,-0.505067490079
P1128,0.005967450201
P1129,-0.200378042335
P1130,1.527062438472
P1131,-0.182964925908
P1132,0.219209148800
P1133,0.003137582025
P1134,-1.105026383790
P1135,-0.592195035320
P1136,-0.093180531292
P1137,-0.330002494005
P1138,-1.010995821646
P1139,-0.498496542985
P1140,-1.315987644248
P1141,-0.408538903060
P1142,1.435379852675
P1143,0.982705424945
P1144,0.799037610044
P1145,0.401189912177
P1146,-1.285931322483
P1147,0.076176962266
P1148,-1.229915374573
P1149,-0.613095015826
P1150,-1.406464387862
P1151,-0.341440903334
P1152,-0.513067826343
P1153,0.664375252005
P1154,1.358172948766
P1155,1.329780670030
P1156,-1.192799973141
P1157,0.597123866304
P1158,0.764222116771
P1159,-0.437147313380
P1160,0.356799926243
P1161,-0.410715395003
P1162,1.474873320849
P1163,0.023730379802
P1164,0.231356545679
P1165,-0.281684808213
P1166,0.408170962524
P1167,-0.746662309012
P1168,0.558957645848
P1169,0.215734409458
P1170,2.372285638336
P1171,2.850388960201
P1172,0.546887883193
P1173,-0.785772020227
P1174,-0.901197712076
P1175,-0.710827222758
P1176,1.417635521713
P1177,-2.048184839073
P1178,1.080931743499
P1179,1.287971805374
P1180,-0.025298622645
P1181,-0.396744181925
P1182,-0.914151931998
P1183,-1.325053175224
P1184,0.725569776259
P1185,0.529741073852
P1186,0.932712404536
P1187,0.209759150391
P1188,0.678136261846
P1189,-0.275133015570
P1190,0.347420099424
P1191,0.210189888295
P1192,-0.697313765728
P1193,-0.855188372201
P1194,-0.873465627783
P1195,0.819430070538
P1196,1.429323585492
P1197,-0.018296496836
P1198,1.286420673038
P1199,-0.245952592504
P1200,0.122967430831
P1201,-0.455179136614
P1202,0.320573627408
P1203,-1.291369912365
P1204,1.984075255244
P1205,-0.316569770040
P1206,0.440355885388
P1207,-0.526642377409
P1208,-0.780754981413
P1209,0.222411520282
P1210,1.965990503904
P1211,1.000806983262
P1212,-0.169220666308
P1213,0.968390465698
P1214,0.731156193171
